date,history_end,model,confidence,loss,var,es
2003-03-13,2003-03-12,Normal 1000d,0.95,-3.387670798,2.350679572,2.935324494
2003-03-13,2003-03-12,GARCH-t 1000d,0.95,-3.387670798,2.147884918,2.800344507
2003-03-13,2003-03-12,Historical 250d,0.99,-3.387670798,3.489795704,3.959186159
2003-03-13,2003-03-12,Normal 1000d,0.99,-3.387670798,3.304187763,3.778310381
2003-03-13,2003-03-12,GARCH-t 1000d,0.99,-3.387670798,3.196459034,3.8168858
2003-03-14,2003-03-13,Historical 250d,0.95,-0.1645473162,2.616921222,3.223848504
2003-03-14,2003-03-13,Normal 1000d,0.95,-0.1645473162,2.351952387,2.938116511
2003-03-14,2003-03-13,GARCH-t 1000d,0.95,-0.1645473162,2.603979071,3.396341952
2003-03-14,2003-03-13,Historical 250d,0.99,-0.1645473162,3.489795704,3.959186159
2003-03-14,2003-03-13,Normal 1000d,0.99,-0.1645473162,3.307938272,3.783292899
2003-03-14,2003-03-13,GARCH-t 1000d,0.99,-0.1645473162,3.877393122,4.630854558
2003-03-17,2003-03-14,Historical 250d,0.95,-3.481355548,2.616921222,3.223848504
2003-03-17,2003-03-14,Normal 1000d,0.95,-3.481355548,2.351627723,2.93779579
2003-03-17,2003-03-14,GARCH-t 1000d,0.95,-3.481355548,2.487318791,3.24389705
2003-03-17,2003-03-14,Historical 250d,0.99,-3.481355548,3.489795704,3.959186159
2003-03-17,2003-03-14,Normal 1000d,0.99,-3.481355548,3.307620039,3.782977864
2003-03-17,2003-03-14,GARCH-t 1000d,0.99,-3.481355548,3.703223028,4.422656706
2003-03-18,2003-03-17,Historical 250d,0.95,-0.4233119158,2.616921222,3.223848504
2003-03-18,2003-03-17,Normal 1000d,0.95,-0.4233119158,2.348472723,2.935416032
2003-03-18,2003-03-17,GARCH-t 1000d,0.95,-0.4233119158,2.881900091,3.759513058
2003-03-18,2003-03-17,Historical 250d,0.99,-0.4233119158,3.489795704,3.959186159
2003-03-18,2003-03-17,Normal 1000d,0.99,-0.4233119158,3.305729394,3.781715908
2003-03-18,2003-03-17,GARCH-t 1000d,0.99,-0.4233119158,4.292320379,5.126846507
2003-03-19,2003-03-18,Historical 250d,0.95,-0.8698863636,2.616921222,3.223848504
2003-03-19,2003-03-18,Normal 1000d,0.95,-0.8698863636,2.348508026,2.935438349
2003-03-19,2003-03-18,GARCH-t 1000d,0.95,-0.8698863636,2.750685709,3.588049697
2003-03-19,2003-03-18,Historical 250d,0.99,-0.8698863636,3.489795704,3.959186159
2003-03-19,2003-03-18,Normal 1000d,0.99,-0.8698863636,3.305743519,3.781719501
2003-03-19,2003-03-18,GARCH-t 1000d,0.99,-0.8698863636,4.096421473,4.892674665
2003-03-20,2003-03-19,Historical 250d,0.95,-0.1886006648,2.616921222,3.223848504
2003-03-20,2003-03-19,Normal 1000d,0.95,-0.1886006648,2.348077739,2.934694768
2003-03-20,2003-03-19,GARCH-t 1000d,0.95,-0.1886006648,2.653938401,3.461625913
2003-03-20,2003-03-19,Historical 250d,0.99,-0.1886006648,3.489795704,3.959186159
2003-03-20,2003-03-19,Normal 1000d,0.99,-0.1886006648,3.304802275,3.780524189
2003-03-20,2003-03-19,GARCH-t 1000d,0.99,-0.1886006648,3.951980814,4.720014512
2003-03-21,2003-03-20,Historical 250d,0.95,-2.271669773,2.616921222,3.223848504
2003-03-21,2003-03-20,Normal 1000d,0.95,-2.271669773,2.347201678,2.933786054
2003-03-21,2003-03-20,GARCH-t 1000d,0.95,-2.271669773,2.53385587,3.304709012
2003-03-21,2003-03-20,Historical 250d,0.99,-2.271669773,3.489795704,3.959186159
2003-03-21,2003-03-20,Normal 1000d,0.99,-2.271669773,3.303872959,3.779568393
2003-03-21,2003-03-20,GARCH-t 1000d,0.99,-2.271669773,3.77270141,4.505709138
2003-03-24,2003-03-21,Historical 250d,0.95,3.586707201,2.616921222,3.223848504
2003-03-24,2003-03-21,Normal 1000d,0.95,3.586707201,2.347460848,2.934151836
2003-03-24,2003-03-21,GARCH-t 1000d,0.95,3.586707201,2.645255912,3.450280139
2003-03-24,2003-03-21,Historical 250d,0.99,3.586707201,3.489795704,3.959186159
2003-03-24,2003-03-21,Normal 1000d,0.99,3.586707201,3.304306005,3.780087897
2003-03-24,2003-03-21,GARCH-t 1000d,0.99,3.586707201,3.939018134,4.704519302
2003-03-25,2003-03-24,Historical 250d,0.95,-1.208777397,2.738876546,3.296553169
2003-03-25,2003-03-24,Normal 1000d,0.95,-1.208777397,2.357420204,2.945913416
2003-03-25,2003-03-24,GARCH-t 1000d,0.95,-1.208777397,3.019316907,3.939081401
2003-03-25,2003-03-24,Historical 250d,0.99,-1.208777397,3.586707201,3.978568458
2003-03-25,2003-03-24,Normal 1000d,0.99,-1.208777397,3.317204641,3.794448061
2003-03-25,2003-03-24,GARCH-t 1000d,0.99,-1.208777397,4.497479322,5.372087526
2003-03-26,2003-03-25,Historical 250d,0.95,0.5490935386,2.738876546,3.296553169
2003-03-26,2003-03-25,Normal 1000d,0.95,0.5490935386,2.355339225,2.943893271
2003-03-26,2003-03-25,GARCH-t 1000d,0.95,0.5490935386,2.926616007,3.81794523
2003-03-26,2003-03-25,Historical 250d,0.99,0.5490935386,3.586707201,3.978568458
2003-03-26,2003-03-25,Normal 1000d,0.99,0.5490935386,3.315222878,3.792515633
2003-03-26,2003-03-25,GARCH-t 1000d,0.99,0.5490935386,4.359079822,5.206648799
2003-03-27,2003-03-26,Historical 250d,0.95,0.1645115873,2.738876546,3.296553169
2003-03-27,2003-03-26,Normal 1000d,0.95,0.1645115873,2.356393387,2.944931003
2003-03-27,2003-03-26,GARCH-t 1000d,0.95,0.1645115873,2.79516546,3.646173261
2003-03-27,2003-03-26,Historical 250d,0.99,0.1645115873,3.586707201,3.978568458
2003-03-27,2003-03-26,Normal 1000d,0.99,0.1645115873,3.316250243,3.793529673
2003-03-27,2003-03-26,GARCH-t 1000d,0.99,0.1645115873,4.162828329,4.972055485
2003-03-28,2003-03-27,Historical 250d,0.95,0.5796739067,2.738876546,3.296553169
2003-03-28,2003-03-27,Normal 1000d,0.95,0.5796739067,2.355992769,2.943854399
2003-03-28,2003-03-27,GARCH-t 1000d,0.95,0.5796739067,2.663449762,3.474054809
2003-03-28,2003-03-27,Historical 250d,0.99,0.5796739067,3.586707201,3.978568458
2003-03-28,2003-03-27,Normal 1000d,0.99,0.5796739067,3.314747147,3.791478381
2003-03-28,2003-03-27,GARCH-t 1000d,0.99,0.5796739067,3.966180974,4.736988969
2003-03-31,2003-03-28,Historical 250d,0.95,1.790102842,2.738876546,3.296553169
2003-03-31,2003-03-28,Normal 1000d,0.95,1.790102842,2.356472714,2.944371194
2003-03-31,2003-03-28,GARCH-t 1000d,0.95,1.790102842,2.587083802,3.381398758
2003-03-31,2003-03-28,Historical 250d,0.99,1.790102842,3.586707201,3.978568458
2003-03-31,2003-03-28,Normal 1000d,0.99,1.790102842,3.315287192,3.79204831
2003-03-31,2003-03-28,GARCH-t 1000d,0.99,1.790102842,3.861994824,4.625911158
2003-04-01,2003-03-31,Historical 250d,0.95,-1.207049116,2.738876546,3.296553169
2003-04-01,2003-03-31,Normal 1000d,0.95,-1.207049116,2.360421139,2.948695023
2003-04-01,2003-03-31,GARCH-t 1000d,0.95,-1.207049116,2.605372829,3.405375971
2003-04-01,2003-03-31,Historical 250d,0.99,-1.207049116,3.586707201,3.978568458
2003-04-01,2003-03-31,Normal 1000d,0.99,-1.207049116,3.319847871,3.796913426
2003-04-01,2003-03-31,GARCH-t 1000d,0.99,-1.207049116,3.889413645,4.658800477
2003-04-02,2003-04-01,Historical 250d,0.95,-2.578077904,2.738876546,3.296553169
2003-04-02,2003-04-01,Normal 1000d,0.95,-2.578077904,2.360384309,2.948630369
2003-04-02,2003-04-01,GARCH-t 1000d,0.95,-2.578077904,2.556784814,3.341676287
2003-04-02,2003-04-01,Historical 250d,0.99,-2.578077904,3.586707201,3.978568458
2003-04-02,2003-04-01,Normal 1000d,0.99,-2.578077904,3.319765661,3.796808652
2003-04-02,2003-04-01,GARCH-t 1000d,0.99,-2.578077904,3.816570725,4.571424216
2003-04-03,2003-04-02,Historical 250d,0.95,0.5064468,2.738876546,3.296553169
2003-04-03,2003-04-02,Normal 1000d,0.95,0.5064468,2.362067872,2.951314092
2003-04-03,2003-04-02,GARCH-t 1000d,0.95,0.5064468,2.730659632,3.569629024
2003-04-03,2003-04-02,Historical 250d,0.99,0.5064468,3.586707201,3.978568458
2003-04-03,2003-04-02,Normal 1000d,0.99,0.5064468,3.323080405,3.800934484
2003-04-03,2003-04-02,GARCH-t 1000d,0.99,0.5064468,4.07724302,4.884104853
2003-04-04,2003-04-03,Historical 250d,0.95,-0.273453599,2.738876546,3.296553169
2003-04-04,2003-04-03,Normal 1000d,0.95,-0.273453599,2.363082926,2.952265404
2003-04-04,2003-04-03,GARCH-t 1000d,0.95,-0.273453599,2.616138993,3.419490589
2003-04-04,2003-04-03,Historical 250d,0.99,-0.273453599,3.586707201,3.978568458
2003-04-04,2003-04-03,Normal 1000d,0.99,-0.273453599,3.3239915,3.801793886
2003-04-04,2003-04-03,GARCH-t 1000d,0.99,-0.273453599,3.905554227,4.678161366
2003-04-07,2003-04-04,Historical 250d,0.95,-0.1228143548,2.738876546,3.296553169
2003-04-07,2003-04-04,Normal 1000d,0.95,-0.1228143548,2.362002253,2.951144934
2003-04-07,2003-04-04,GARCH-t 1000d,0.95,-0.1228143548,2.504924429,3.273686474
2003-04-07,2003-04-04,Historical 250d,0.99,-0.1228143548,3.586707201,3.978568458
2003-04-07,2003-04-04,Normal 1000d,0.99,-0.1228143548,3.322845921,3.800616034
2003-04-07,2003-04-04,GARCH-t 1000d,0.99,-0.1228143548,3.738821886,4.478163225
2003-04-08,2003-04-07,Historical 250d,0.95,0.186554072,2.738876546,3.296553169
2003-04-08,2003-04-07,Normal 1000d,0.95,0.186554072,2.358887235,2.947675374
2003-04-08,2003-04-07,GARCH-t 1000d,0.95,0.186554072,2.399157308,3.135024045
2003-04-08,2003-04-07,Historical 250d,0.99,0.186554072,3.586707201,3.978568458
2003-04-08,2003-04-07,Normal 1000d,0.99,0.186554072,3.319152674,3.796635269
2003-04-08,2003-04-07,GARCH-t 1000d,0.99,0.186554072,3.580256325,4.287961267
2003-04-09,2003-04-08,Historical 250d,0.95,1.410346057,2.738876546,3.296553169
2003-04-09,2003-04-08,Normal 1000d,0.95,1.410346057,2.358579838,2.947349618
2003-04-09,2003-04-08,GARCH-t 1000d,0.95,1.410346057,2.301547363,3.007055808
2003-04-09,2003-04-08,Historical 250d,0.99,1.410346057,3.586707201,3.978568458
2003-04-09,2003-04-08,Normal 1000d,0.99,1.410346057,3.318815335,3.79628304
2003-04-09,2003-04-08,GARCH-t 1000d,0.99,1.410346057,3.433919964,4.112428433
2003-04-10,2003-04-09,Historical 250d,0.95,-0.6434326402,2.738876546,3.296553169
2003-04-10,2003-04-09,Normal 1000d,0.95,-0.6434326402,2.360756732,2.949795288
2003-04-10,2003-04-09,GARCH-t 1000d,0.95,-0.6434326402,2.30152072,3.007020878
2003-04-10,2003-04-09,Historical 250d,0.99,-0.6434326402,3.586707201,3.978568458
2003-04-10,2003-04-09,Normal 1000d,0.99,-0.6434326402,3.321430581,3.799116253
2003-04-10,2003-04-09,GARCH-t 1000d,0.99,-0.6434326402,3.433880021,4.11238052
2003-04-11,2003-04-10,Historical 250d,0.95,0.377041276,2.738876546,3.296553169
2003-04-11,2003-04-10,Normal 1000d,0.95,0.377041276,2.355235967,2.9436105
2003-04-11,2003-04-10,GARCH-t 1000d,0.95,0.377041276,2.232784626,2.916906733
2003-04-11,2003-04-10,Historical 250d,0.99,0.377041276,3.586707201,3.978568458
2003-04-11,2003-04-10,Normal 1000d,0.99,0.377041276,3.314826849,3.791974026
2003-04-11,2003-04-10,GARCH-t 1000d,0.99,0.377041276,3.330831199,3.98877179
2003-04-14,2003-04-11,Historical 250d,0.95,-1.931021241,2.738876546,3.296553169
2003-04-14,2003-04-11,Normal 1000d,0.95,-1.931021241,2.355937208,2.944067401
2003-04-14,2003-04-11,GARCH-t 1000d,0.95,-1.931021241,2.153184033,2.812549051
2003-04-14,2003-04-11,Historical 250d,0.99,-1.931021241,3.586707201,3.978568458
2003-04-14,2003-04-11,Normal 1000d,0.99,-1.931021241,3.315129591,3.792078618
2003-04-14,2003-04-11,GARCH-t 1000d,0.99,-1.931021241,3.211494371,3.845625333
2003-04-15,2003-04-14,Historical 250d,0.95,-0.6283683284,2.738876546,3.296553169
2003-04-15,2003-04-14,Normal 1000d,0.95,-0.6283683284,2.355431825,2.943348261
2003-04-15,2003-04-14,GARCH-t 1000d,0.95,-0.6283683284,2.266663034,2.96132188
2003-04-15,2003-04-14,Historical 250d,0.99,-0.6283683284,3.586707201,3.978568458
2003-04-15,2003-04-14,Normal 1000d,0.99,-0.6283683284,3.314275587,3.791051266
2003-04-15,2003-04-14,GARCH-t 1000d,0.99,-0.6283683284,3.381621544,4.049695632
2003-04-16,2003-04-15,Historical 250d,0.95,1.231156011,2.738876546,3.296553169
2003-04-16,2003-04-15,Normal 1000d,0.95,1.231156011,2.355006498,2.942546539
2003-04-16,2003-04-15,GARCH-t 1000d,0.95,1.231156011,2.200039287,2.873977057
2003-04-16,2003-04-15,Historical 250d,0.99,1.231156011,3.586707201,3.978568458
2003-04-16,2003-04-15,Normal 1000d,0.99,1.231156011,3.313236391,3.78970683
2003-04-16,2003-04-15,GARCH-t 1000d,0.99,1.231156011,3.281739543,3.929885554
2003-04-17,2003-04-16,Historical 250d,0.95,-1.541628632,2.738876546,3.296553169
2003-04-17,2003-04-16,Normal 1000d,0.95,-1.541628632,2.356913175,2.944661683
2003-04-17,2003-04-16,GARCH-t 1000d,0.95,-1.541628632,2.189343628,2.859954873
2003-04-17,2003-04-16,Historical 250d,0.99,-1.541628632,3.586707201,3.978568458
2003-04-17,2003-04-16,Normal 1000d,0.99,-1.541628632,3.31548306,3.792122557
2003-04-17,2003-04-16,GARCH-t 1000d,0.99,-1.541628632,3.265704662,3.910651455
2003-04-21,2003-04-17,Historical 250d,0.95,0.175853066,2.738876546,3.296553169
2003-04-21,2003-04-17,Normal 1000d,0.95,0.175853066,2.357029925,2.945140071
2003-04-21,2003-04-17,GARCH-t 1000d,0.95,0.175853066,2.231151402,2.914765549
2003-04-21,2003-04-17,Historical 250d,0.99,0.175853066,3.586707201,3.978568458
2003-04-21,2003-04-17,Normal 1000d,0.99,0.175853066,3.316189613,3.793122382
2003-04-21,2003-04-17,GARCH-t 1000d,0.99,0.175853066,3.328382676,3.985834747
2003-04-22,2003-04-21,Historical 250d,0.95,-2.147160192,2.738876546,3.296553169
2003-04-22,2003-04-21,Normal 1000d,0.95,-2.147160192,2.35738387,2.945487756
2003-04-22,2003-04-21,GARCH-t 1000d,0.95,-2.147160192,2.146751081,2.804115345
2003-04-22,2003-04-21,Historical 250d,0.99,-2.147160192,3.586707201,3.978568458
2003-04-22,2003-04-21,Normal 1000d,0.99,-2.147160192,3.316533349,3.793461043
2003-04-22,2003-04-21,GARCH-t 1000d,0.99,-2.147160192,3.20185012,3.834056898
2003-04-23,2003-04-22,Historical 250d,0.95,-0.8358950257,2.738876546,3.296553169
2003-04-23,2003-04-22,Normal 1000d,0.95,-0.8358950257,2.356751291,2.945462558
2003-04-23,2003-04-22,GARCH-t 1000d,0.95,-0.8358950257,2.303752977,3.009947404
2003-04-23,2003-04-22,Historical 250d,0.99,-0.8358950257,3.586707201,3.978568458
2003-04-23,2003-04-22,Normal 1000d,0.99,-0.8358950257,3.316891358,3.794311611
2003-04-23,2003-04-22,GARCH-t 1000d,0.99,-0.8358950257,3.43722661,4.116394808
2003-04-24,2003-04-23,Historical 250d,0.95,0.8293119667,2.738876546,3.296553169
2003-04-24,2003-04-23,Normal 1000d,0.95,0.8293119667,2.355578286,2.944356316
2003-04-24,2003-04-23,GARCH-t 1000d,0.95,0.8293119667,2.249186253,2.938409534
2003-04-24,2003-04-23,Historical 250d,0.99,0.8293119667,3.586707201,3.978568458
2003-04-24,2003-04-23,Normal 1000d,0.99,0.8293119667,3.315827238,3.793301634
2003-04-24,2003-04-23,GARCH-t 1000d,0.99,0.8293119667,3.355420438,4.018266981
2003-04-25,2003-04-24,Historical 250d,0.95,1.394312303,2.738876546,3.296553169
2003-04-25,2003-04-24,Normal 1000d,0.95,1.394312303,2.356035933,2.944864682
2003-04-25,2003-04-24,GARCH-t 1000d,0.95,1.394312303,2.193835283,2.865843506
2003-04-25,2003-04-24,Historical 250d,0.99,1.394312303,3.586707201,3.978568458
2003-04-25,2003-04-24,Normal 1000d,0.99,1.394312303,3.316367603,3.79388313
2003-04-25,2003-04-24,GARCH-t 1000d,0.99,1.394312303,3.27243853,3.918728839
2003-04-28,2003-04-25,Historical 250d,0.95,-1.767755214,2.738876546,3.296553169
2003-04-28,2003-04-25,Normal 1000d,0.95,-1.767755214,2.358658881,2.947432354
2003-04-28,2003-04-25,GARCH-t 1000d,0.95,-1.767755214,2.204447254,2.879755974
2003-04-28,2003-04-25,Historical 250d,0.99,-1.767755214,3.586707201,3.978568458
2003-04-28,2003-04-25,Normal 1000d,0.99,-1.767755214,3.318900402,3.796371102
2003-04-28,2003-04-25,GARCH-t 1000d,0.99,-1.767755214,3.288347946,3.937812441
2003-04-29,2003-04-28,Historical 250d,0.95,-0.3273896797,2.738876546,3.296553169
2003-04-29,2003-04-28,Normal 1000d,0.95,-0.3273896797,2.35553253,2.944388842
2003-04-29,2003-04-28,GARCH-t 1000d,0.95,-0.3273896797,2.280779546,2.97982886
2003-04-29,2003-04-28,Historical 250d,0.99,-0.3273896797,3.586707201,3.978568458
2003-04-29,2003-04-28,Normal 1000d,0.99,-0.3273896797,3.315909154,3.793447033
2003-04-29,2003-04-28,GARCH-t 1000d,0.99,-0.3273896797,3.402784952,4.075081482
2003-04-30,2003-04-29,Historical 250d,0.95,0.1002904001,2.738876546,3.296553169
2003-04-30,2003-04-29,Normal 1000d,0.95,0.1002904001,2.355611296,2.944280458
2003-04-30,2003-04-29,GARCH-t 1000d,0.95,0.1002904001,2.197793036,2.871032185
2003-04-30,2003-04-29,Historical 250d,0.99,0.1002904001,3.586707201,3.978568458
2003-04-30,2003-04-29,Normal 1000d,0.99,0.1002904001,3.315682693,3.793068802
2003-04-30,2003-04-29,GARCH-t 1000d,0.99,0.1002904001,3.278371974,3.925846101
2003-05-01,2003-04-30,Historical 250d,0.95,0.06764000321,2.738876546,3.296553169
2003-05-01,2003-04-30,Normal 1000d,0.95,0.06764000321,2.353865996,2.942355679
2003-05-01,2003-04-30,GARCH-t 1000d,0.95,0.06764000321,2.115291663,2.762871534
2003-05-01,2003-04-30,Historical 250d,0.99,0.06764000321,3.586707201,3.978568458
2003-05-01,2003-04-30,Normal 1000d,0.99,0.06764000321,3.313644677,3.790885235
2003-05-01,2003-04-30,GARCH-t 1000d,0.99,0.06764000321,3.154686312,3.777483147
2003-05-02,2003-05-01,Historical 250d,0.95,-1.492681336,2.738876546,3.296553169
2003-05-02,2003-05-01,Normal 1000d,0.95,-1.492681336,2.354310743,2.942650445
2003-05-02,2003-05-01,GARCH-t 1000d,0.95,-1.492681336,2.039383013,2.663354049
2003-05-02,2003-05-01,Historical 250d,0.99,-1.492681336,3.586707201,3.978568458
2003-05-02,2003-05-01,Normal 1000d,0.99,-1.492681336,3.313844819,3.790963749
2003-05-02,2003-05-01,GARCH-t 1000d,0.99,-1.492681336,3.040884427,3.640975943
2003-05-05,2003-05-02,Historical 250d,0.95,0.3802624372,2.738876546,3.296553169
2003-05-05,2003-05-02,Normal 1000d,0.95,0.3802624372,2.353779484,2.942452353
2003-05-05,2003-05-02,GARCH-t 1000d,0.95,0.3802624372,2.094021942,2.734986581
2003-05-05,2003-05-02,Historical 250d,0.99,0.3802624372,3.586707201,3.978568458
2003-05-05,2003-05-02,Normal 1000d,0.99,0.3802624372,3.313856927,3.791246042
2003-05-05,2003-05-02,GARCH-t 1000d,0.99,0.3802624372,3.122798848,3.739233617
2003-05-06,2003-05-05,Historical 250d,0.95,-0.8425928156,2.738876546,3.296553169
2003-05-06,2003-05-05,Normal 1000d,0.95,-0.8425928156,2.354559983,2.943045989
2003-05-06,2003-05-05,GARCH-t 1000d,0.95,-0.8425928156,2.026275114,2.646169379
2003-05-06,2003-05-05,Historical 250d,0.99,-0.8425928156,3.586707201,3.978568458
2003-05-06,2003-05-05,Normal 1000d,0.99,-0.8425928156,3.314332668,3.791570245
2003-05-06,2003-05-05,GARCH-t 1000d,0.99,-0.8425928156,3.021233128,3.617403892
2003-05-07,2003-05-06,Historical 250d,0.95,0.5118030898,2.738876546,3.296553169
2003-05-07,2003-05-06,Normal 1000d,0.95,0.5118030898,2.354536868,2.94307431
2003-05-07,2003-05-06,GARCH-t 1000d,0.95,0.5118030898,1.999811126,2.611474657
2003-05-07,2003-05-06,Historical 250d,0.99,0.5118030898,3.586707201,3.978568458
2003-05-07,2003-05-06,Normal 1000d,0.99,0.5118030898,3.314393441,3.791672731
2003-05-07,2003-05-06,GARCH-t 1000d,0.99,0.5118030898,2.981558444,3.569813467
2003-05-08,2003-05-07,Historical 250d,0.95,1.010876814,2.738876546,3.296553169
2003-05-08,2003-05-07,Normal 1000d,0.95,1.010876814,2.355388215,2.943945697
2003-05-08,2003-05-07,GARCH-t 1000d,0.95,1.010876814,1.946366238,2.541407534
2003-05-08,2003-05-07,Historical 250d,0.99,1.010876814,3.586707201,3.978568458
2003-05-08,2003-05-07,Normal 1000d,0.99,1.010876814,3.315277472,3.792573012
2003-05-08,2003-05-07,GARCH-t 1000d,0.99,1.010876814,2.901434125,3.473703049
2003-05-09,2003-05-08,Historical 250d,0.95,-1.417739107,2.738876546,3.296553169
2003-05-09,2003-05-08,Normal 1000d,0.95,-1.417739107,2.352018674,2.940022284
2003-05-09,2003-05-08,GARCH-t 1000d,0.95,-1.417739107,1.938989054,2.531735924
2003-05-09,2003-05-08,Historical 250d,0.99,-1.417739107,3.586707201,3.978568458
2003-05-09,2003-05-08,Normal 1000d,0.99,-1.417739107,3.31100461,3.787850984
2003-05-09,2003-05-08,GARCH-t 1000d,0.99,-1.417739107,2.890374285,3.460436592
2003-05-12,2003-05-09,Historical 250d,0.95,-1.245678891,2.738876546,3.296553169
2003-05-12,2003-05-09,Normal 1000d,0.95,-1.245678891,2.351949,2.940263003
2003-05-12,2003-05-09,GARCH-t 1000d,0.95,-1.245678891,1.99592996,2.606386385
2003-05-12,2003-05-09,Historical 250d,0.99,-1.245678891,3.586707201,3.978568458
2003-05-12,2003-05-09,Normal 1000d,0.99,-1.245678891,3.311441161,3.78853925
2003-05-12,2003-05-09,GARCH-t 1000d,0.99,-1.245678891,2.975739819,3.562833931
2003-05-13,2003-05-12,Historical 250d,0.95,0.2977624487,2.738876546,3.296553169
2003-05-13,2003-05-12,Normal 1000d,0.95,0.2977624487,2.351094579,2.939625265
2003-05-13,2003-05-12,GARCH-t 1000d,0.95,0.2977624487,2.019847938,2.637743246
2003-05-13,2003-05-12,Historical 250d,0.99,0.2977624487,3.586707201,3.978568458
2003-05-13,2003-05-12,Normal 1000d,0.99,0.2977624487,3.310940133,3.788213943
2003-05-13,2003-05-12,GARCH-t 1000d,0.99,0.2977624487,3.011597536,3.605845844
2003-05-14,2003-05-13,Historical 250d,0.95,0.3210027281,2.738876546,3.296553169
2003-05-14,2003-05-13,Normal 1000d,0.95,0.3210027281,2.351825398,2.940259072
2003-05-14,2003-05-13,GARCH-t 1000d,0.95,0.3210027281,1.955767242,2.553732403
2003-05-14,2003-05-13,Historical 250d,0.99,0.3210027281,3.586707201,3.978568458
2003-05-14,2003-05-13,Normal 1000d,0.99,0.3210027281,3.311512734,3.788707872
2003-05-14,2003-05-13,GARCH-t 1000d,0.99,0.3210027281,2.915528064,3.490608957
2003-05-15,2003-05-14,Historical 250d,0.95,-0.7836890453,2.738876546,3.296553169
2003-05-15,2003-05-14,Normal 1000d,0.95,-0.7836890453,2.351712771,2.940138545
2003-05-15,2003-05-14,GARCH-t 1000d,0.95,-0.7836890453,1.898037993,2.478048412
2003-05-15,2003-05-14,Historical 250d,0.99,-0.7836890453,3.586707201,3.978568458
2003-05-15,2003-05-14,Normal 1000d,0.99,-0.7836890453,3.311387221,3.788575952
2003-05-15,2003-05-14,GARCH-t 1000d,0.99,-0.7836890453,2.828980651,3.386793933
2003-05-16,2003-05-15,Historical 250d,0.95,0.2506646089,2.738876546,3.296553169
